"","Path","Completeness","Redundancy"
"4999","GCA_002339015.1.fna.gz",89.6,1.64
"5000","GCA_002386725.1.fna.gz",89.98,0.21
"5001","GCA_016794285.1.fna.gz",90,1.62
"5002","GCA_001627925.1.fna.gz",89.2,1.41
"5003","GCA_902521615.1.fna.gz",89.57,0
"5004","GCA_903911465.1.fna.gz",89.72,2.47
"5005","GCA_903897525.1.fna.gz",89.9,3.74
"5006","GCA_905207825.1.fna.gz",89.01,0
"5007","GCA_002705795.1.fna.gz",89.74,3.21
"5008","GCA_003645535.1.fna.gz",89.27,1.66
"5009","GCA_002282565.1.fna.gz",89.47,1.8
"5010","GCA_018697835.1.fna.gz",89.48,1.93
"5011","GCA_903914945.1.fna.gz",89.39,3.38
"5012","GCA_016791345.1.fna.gz",89.77,2.64
"5013","GCA_002256965.1.fna.gz",89.26,1.02
"5014","GCA_018647385.1.fna.gz",89.63,4.2
"5015","GCA_903926695.1.fna.gz",89.43,4.24
"5016","GCA_007124555.1.fna.gz",89.63,0.58
"5017","GCA_016845445.1.fna.gz",89.68,4.47
"5018","GCF_001555805.1.fna.gz",89.68,0.34
"5019","GCA_018699325.1.fna.gz",89.58,3.68
"5020","GCA_903881715.1.fna.gz",89.65,2.5
"5021","GCA_903880735.1.fna.gz",89.87,3.18
"5022","GCA_002387345.1.fna.gz",89.35,0
"5023","GCA_019113305.1.fna.gz",89.62,2.34
"5024","GCA_010029605.1.fna.gz",89.29,1.58
"5025","GCA_011773845.1.fna.gz",89.13,3.74
"5026","GCA_016765235.1.fna.gz",89.58,4.43
"5027","GCA_013349665.1.fna.gz",89.59,2.53
"5028","GCA_000384855.1.fna.gz",89.71,0.83
"5029","GCA_009937065.1.fna.gz",89.34,0.11
"5030","GCA_002690995.1.fna.gz",89.97,3.5
"5031","GCA_014654325.1.fna.gz",89.02,0
"5032","GCA_001828845.1.fna.gz",89.93,3.41
"5033","GCA_002074035.1.fna.gz",89.89,7.5
"5034","GCA_012103305.1.fna.gz",89.57,0.43
"5035","GCA_019246235.1.fna.gz",89.96,6.34
"5036","GCA_002705145.1.fna.gz",89.51,5.91
"5037","GCF_002942785.2.fna.gz",89.38,0
"5038","GCA_900546185.1.fna.gz",89.01,0
"5039","GCA_903908745.1.fna.gz",89.69,2.87
"5040","GCA_903868085.1.fna.gz",89.57,1.76
"5041","GCA_016124645.1.fna.gz",89.2,4.57
"5042","GCA_002439245.1.fna.gz",89.3,1.73
"5043","GCA_003280485.1.fna.gz",89.63,0
"5044","GCA_002477715.1.fna.gz",89.58,1.01
"5045","GCA_002862825.1.fna.gz",89.17,3.24
"5046","GCA_002402125.1.fna.gz",89.25,4.01
"5047","GCA_018830415.1.fna.gz",89.94,0.9
"5048","GCA_017853735.1.fna.gz",89.68,3.36
"5049","GCA_903831705.1.fna.gz",89.63,3.48
"5050","GCA_013214695.1.fna.gz",89.65,1.34
"5051","GCA_903884435.1.fna.gz",89.96,1.47
"5052","GCA_002723255.1.fna.gz",89.61,0.82
"5053","GCA_902621855.1.fna.gz",89.16,0
"5054","GCA_018052865.1.fna.gz",89.79,1.09
"5055","GCA_015255105.1.fna.gz",89.54,1.17
"5056","GCA_017958895.1.fna.gz",89.2,3.86
"5057","GCA_002282235.1.fna.gz",87.29,2.3
"5058","GCA_002376965.1.fna.gz",87.53,3.33
"5059","GCA_018668575.1.fna.gz",87.82,2.75
"5060","GCF_000442315.1.fna.gz",87.05,0
"5061","GCF_002088135.1.fna.gz",87.12,0.32
"5062","GCA_016790665.1.fna.gz",87.77,0.95
"5063","GCA_903897565.1.fna.gz",87.68,1.87
"5064","GCA_002365215.1.fna.gz",87.23,0.55
"5065","GCA_002280565.1.fna.gz",87.09,0.79
"5066","GCA_018646925.1.fna.gz",87.92,5.33
"5067","GCA_903900275.1.fna.gz",87.45,1.73
"5068","GCA_016125035.1.fna.gz",87.96,0
"5069","GCA_002196325.1.fna.gz",87.51,1.43
"5070","GCA_903865055.1.fna.gz",87.65,1.47
"5071","GCA_002338615.1.fna.gz",87.49,5.19
"5072","GCF_013349945.1.fna.gz",87.58,0.19
"5073","GCA_016187325.1.fna.gz",87.42,3.88
"5074","GCA_002470265.1.fna.gz",87.66,3.83
"5075","GCA_902582755.1.fna.gz",87.95,0
"5076","GCA_017962125.1.fna.gz",87.91,1.16
"5077","GCA_002435665.1.fna.gz",87.59,0
"5078","GCA_902623395.1.fna.gz",87.35,0
"5079","GCA_003521045.1.fna.gz",87.6,0.37
"5080","GCA_903920875.1.fna.gz",87.85,2.76
"5081","GCA_002341245.1.fna.gz",87.3,0.6
"5082","GCA_902597895.1.fna.gz",87.88,0
"5083","GCA_005883655.1.fna.gz",87.52,2.13
"5084","GCA_018064365.1.fna.gz",87.91,0
"5085","GCA_002708305.1.fna.gz",87.17,0.43
"5086","GCA_017986255.1.fna.gz",87.87,1.4
"5087","GCA_003963435.1.fna.gz",87.88,1.52
"5088","GCA_015222795.1.fna.gz",87.28,3.04
"5089","GCA_002717285.1.fna.gz",87.94,4.73
"5090","GCA_018649015.1.fna.gz",87.87,1.5
"5091","GCA_018659125.1.fna.gz",87.57,2.79
"5092","GCA_003214525.1.fna.gz",87.95,0
"5093","GCA_905479715.1.fna.gz",87.71,1.64
"5094","GCA_018224485.1.fna.gz",87.51,1.67
"5095","GCA_902559135.1.fna.gz",87.43,0
"5096","GCA_010686885.1.fna.gz",87.27,5.33
"5097","GCA_902536805.1.fna.gz",87.26,0
"5098","GCA_018896915.1.fna.gz",87.89,2.26
"5099","GCA_018701075.1.fna.gz",87.45,0.63
"5100","GCA_905212025.1.fna.gz",87.43,1
"5101","GCA_011773195.1.fna.gz",87.5,4.47
"5102","GCA_012960135.1.fna.gz",87.85,1.21
"5103","GCA_013361545.1.fna.gz",87.47,0.31
"5104","GCA_005778605.1.fna.gz",87.53,0.47
"5105","GCA_002352635.1.fna.gz",87.51,2.74
"5106","GCA_011391495.1.fna.gz",87.93,0
"5107","GCA_019241625.1.fna.gz",87.68,4.17
"5108","GCA_902825785.1.fna.gz",87.65,1.25
"5109","GCA_015062545.1.fna.gz",87.91,0
"5110","GCA_902519945.1.fna.gz",87.46,0.32
"5111","GCA_016869775.1.fna.gz",87.85,5.14
"5112","GCA_902536385.1.fna.gz",87.95,0
"5113","GCA_009927195.1.fna.gz",87.97,1.03
"5114","GCA_017630405.1.fna.gz",87.91,0.1
"5115","GCA_011050135.1.fna.gz",87.75,0.64
"5116","GCA_002321835.1.fna.gz",87.02,3.33
"5117","GCA_017995235.1.fna.gz",87.51,1.85
"5118","GCA_014323795.1.fna.gz",87.87,1.29
"5119","GCA_008015635.1.fna.gz",87.09,4.31
"5120","GCA_903863115.1.fna.gz",87.08,2.87
"5121","GCA_902583455.1.fna.gz",87.6,0
"5122","GCA_018662605.1.fna.gz",87.91,1.49
"5123","GCA_004843345.1.fna.gz",87.71,2.49
"5124","GCA_003152255.1.fna.gz",87.43,5.87
"5125","GCA_003165275.1.fna.gz",87.69,3.52
"5126","GCA_001874365.1.fna.gz",87.49,1.62
"5127","GCA_013151535.1.fna.gz",87.21,2.73
"5128","GCA_009937385.1.fna.gz",87.05,2.76
"5129","GCA_002432475.1.fna.gz",87.55,0.4
"5130","GCA_902756645.1.fna.gz",87.91,0
"5131","GCA_002433375.1.fna.gz",87.1,0.74
"5132","GCA_003158585.1.fna.gz",87.56,2.32
"5133","GCA_016779325.1.fna.gz",87.56,5.19
"5134","GCA_002167365.1.fna.gz",87.8,6.06
"5135","GCA_009908385.1.fna.gz",87.84,2.79
"5136","GCA_003111905.1.fna.gz",87.32,0.09
"5137","GCA_002340845.1.fna.gz",87.89,0
"5138","GCA_011391175.1.fna.gz",87.65,0
"5139","GCA_002341515.1.fna.gz",87.06,0.18
"5140","GCA_018382945.1.fna.gz",87.71,6.66
"5141","GCA_903834745.1.fna.gz",87.65,4.08
"5142","GCA_000529745.1.fna.gz",87.04,1.8
"5143","GCA_900771825.1.fna.gz",87.91,0
"5144","GCA_902549935.1.fna.gz",87.95,0
"5145","GCA_005791235.1.fna.gz",87.06,2.84
"5146","GCA_902604525.1.fna.gz",87.58,0
"5147","GCA_012270355.1.fna.gz",87.19,1.11
"5148","GCA_018661435.1.fna.gz",87.53,1.85
"5149","GCA_902516465.1.fna.gz",87.2,0
"5150","GCA_017427405.1.fna.gz",87.91,0
"5151","GCA_016789885.1.fna.gz",87.15,1.97
"5152","GCA_002360655.1.fna.gz",87.22,0.47
"5153","GCA_902785395.1.fna.gz",87.91,0
"5154","GCA_013821585.1.fna.gz",87.87,1.99
"5155","GCA_015062445.1.fna.gz",87.91,0
"5156","GCA_017508845.1.fna.gz",87.82,1.27
"5157","GCA_002928915.1.fna.gz",85.4,1.51
"5158","GCA_009842035.1.fna.gz",85.15,2.96
"5159","GCA_002715265.1.fna.gz",85.3,4.84
"5160","GCA_903932975.1.fna.gz",85.14,2.67
"5161","GCA_905480445.1.fna.gz",86,1.88
"5162","GCA_903860395.1.fna.gz",85.48,2.33
"5163","GCA_002396565.1.fna.gz",85.06,4.48
"5164","GCA_905479675.1.fna.gz",85.36,1.94
"5165","GCA_002725415.1.fna.gz",85.02,3.91
"5166","GCA_010031535.1.fna.gz",85.09,1.98
"5167","GCA_009842155.1.fna.gz",85.2,3.4
"5168","GCF_007844755.1.fna.gz",85.01,0.07
"5169","GCA_010029495.1.fna.gz",85.98,1.32
"5170","GCF_000482065.1.fna.gz",85.42,0.21
"5171","GCA_007122315.1.fna.gz",85.14,1.85
"5172","GCF_002153615.1.fna.gz",85.57,0
"5173","GCA_013823655.1.fna.gz",85.78,3.31
"5174","GCA_902528985.1.fna.gz",85.12,0
"5175","GCA_009839635.1.fna.gz",85.41,1.38
"5176","GCA_900772655.1.fna.gz",85.15,0.61
"5177","GCA_002320195.1.fna.gz",85.77,1.08
"5178","GCA_002354415.1.fna.gz",85.83,2.4
"5179","GCA_013360785.1.fna.gz",85.04,4.45
"5180","GCA_002687515.1.fna.gz",85.24,4.13
"5181","GCA_005877955.1.fna.gz",85.35,1.98
"5182","GCA_903885765.1.fna.gz",85.66,3.76
"5183","GCA_002354395.1.fna.gz",85.09,1.82
"5184","GCA_017419585.1.fna.gz",85.92,1.44
"5185","GCA_018971925.1.fna.gz",85.9,3.66
"5186","GCA_013151575.1.fna.gz",85.42,1.95
"5187","GCA_905478835.1.fna.gz",85.97,0.35
"5188","GCA_902623495.1.fna.gz",85.54,0
"5189","GCA_001448735.1.fna.gz",85.35,1.19
"5190","GCA_002709525.1.fna.gz",85.85,1.24
"5191","GCA_002377265.1.fna.gz",85.62,1.05
"5192","GCA_018661205.1.fna.gz",85.25,2.45
"5193","GCA_002310415.1.fna.gz",85.53,0
"5194","GCA_002320905.1.fna.gz",85.87,0.55
"5195","GCA_902636025.1.fna.gz",85.54,0
"5196","GCA_016792875.1.fna.gz",85.74,2.85
"5197","GCA_002450255.1.fna.gz",85.94,2.45
"5198","GCA_902643555.1.fna.gz",85.48,0.11
"5199","GCA_903845815.1.fna.gz",85.3,2.1
"5200","GCA_902620465.1.fna.gz",85.06,0.16
"5201","GCA_003173675.1.fna.gz",85.56,1.8
"5202","GCA_012960865.1.fna.gz",85.06,3.66
"5203","GCA_902531225.1.fna.gz",85.07,0.66
"5204","GCA_902567405.1.fna.gz",85.89,0
"5205","GCA_017520675.1.fna.gz",85.71,2.2
"5206","GCA_018057205.1.fna.gz",85.68,0.19
"5207","GCA_013823315.1.fna.gz",85.89,1.64
"5208","GCA_013042105.1.fna.gz",85.41,3.26
"5209","GCA_002694845.1.fna.gz",85.46,1.24
"5210","GCA_018699355.1.fna.gz",85.77,1.87
"5211","GCA_009758115.1.fna.gz",85.91,1.1
"5212","GCA_902616675.1.fna.gz",85.54,0
"5213","GCA_011391405.1.fna.gz",85.83,3.49
"5214","GCA_903958725.1.fna.gz",86,3.22
"5215","GCA_007124875.1.fna.gz",85.5,1.82
"5216","GCA_017455265.1.fna.gz",85.94,0.22
"5217","GCA_016281705.1.fna.gz",85.71,0.55
"5218","GCA_903852635.1.fna.gz",85.62,1.87
"5219","GCA_002298235.1.fna.gz",85.61,0.58
"5220","GCA_003447605.1.fna.gz",85.78,0.56
"5221","GCA_002401945.1.fna.gz",85.45,0.6
"5222","GCA_002440685.1.fna.gz",85.36,0.34
"5223","GCA_002328915.1.fna.gz",85.12,0.7
"5224","GCA_018971675.1.fna.gz",85.4,2.9
"5225","GCA_013214885.1.fna.gz",85.13,0.72
"5226","GCA_002337535.1.fna.gz",85.59,1.71
"5227","GCA_902552805.1.fna.gz",85.31,0
"5228","GCA_007051015.1.fna.gz",85.11,0.78
"5229","GCA_018820665.1.fna.gz",85.29,2.58
"5230","GCA_007134895.1.fna.gz",85.28,1.48
"5231","GCA_003497735.1.fna.gz",85.07,2.4
"5232","GCA_902545635.1.fna.gz",85.54,0
"5233","GCA_009885425.1.fna.gz",85.47,2.71
"5234","GCA_903854845.1.fna.gz",85.16,3.36
"5235","GCA_902796155.1.fna.gz",85.78,0
"5236","GCF_001179925.1.fna.gz",85.89,1.43
"5237","GCA_015485375.1.fna.gz",85.35,3.19
"5238","GCA_902602265.1.fna.gz",85.58,0
"5239","GCA_001796015.1.fna.gz",85.13,2.18
"5240","GCA_010023665.1.fna.gz",86,3.99
"5241","GCA_902557385.1.fna.gz",85.54,0
"5242","GCA_018649485.1.fna.gz",85.59,3.04
"5243","GCA_018672995.1.fna.gz",85.33,4.89
"5244","GCA_903930395.1.fna.gz",85.82,4.16
"5245","GCA_013289605.1.fna.gz",85.43,0.29
"5246","GCA_903932545.1.fna.gz",85.44,4.52
"5247","GCA_903955645.1.fna.gz",85.65,3.87
"5248","GCA_013140465.1.fna.gz",85.23,4.06
"5249","GCA_902621225.1.fna.gz",85.74,0.47
"5250","GCF_014297455.1.fna.gz",85.88,3.85
"5251","GCA_018673435.1.fna.gz",85.38,3.48
"5252","GCA_002365315.1.fna.gz",85.57,0.61
"5253","GCA_006844705.1.fna.gz",85.15,2.67
"5254","GCA_016195125.1.fna.gz",85.19,0.95
"5255","GCA_902762295.1.fna.gz",85.71,0
"5256","GCA_002380295.1.fna.gz",85.3,2.35
"5257","GCA_905236005.1.fna.gz",83.7,0
"5258","GCA_002162705.1.fna.gz",83.36,1.35
"5259","GCA_018824895.1.fna.gz",83.14,1.2
"5260","GCA_013316395.1.fna.gz",83.52,0
"5261","GCA_009664105.1.fna.gz",83.05,1.75
"5262","GCA_009694215.1.fna.gz",83.76,3.64
"5263","GCA_015490565.1.fna.gz",83.95,0.88
"5264","GCA_003240625.1.fna.gz",83.25,6.64
"5265","GCA_903822965.1.fna.gz",83.94,1.43
"5266","GCA_002388455.1.fna.gz",83.27,2.27
"5267","GCF_000340795.1.fna.gz",83.9,0
"5268","GCF_900090215.1.fna.gz",83.52,0
"5269","GCA_903924715.1.fna.gz",83.51,3.43
"5270","GCA_002322615.1.fna.gz",83.15,0.41
"5271","GCA_000530175.1.fna.gz",83.1,1.63
"5272","GCA_017650375.1.fna.gz",83.81,5.59
"5273","GCA_902578305.1.fna.gz",83.13,0
"5274","GCA_002453935.1.fna.gz",83.27,1.3
"5275","GCA_005787525.1.fna.gz",83.47,0
"5276","GCA_018653205.1.fna.gz",83.13,2.24
"5277","GCA_003451125.1.fna.gz",84,1.77
"5278","GCA_000383155.1.fna.gz",83.94,1.43
"5279","GCA_018656285.1.fna.gz",83.37,1.32
"5280","GCA_002335845.1.fna.gz",83.92,5.49
"5281","GCA_902774305.1.fna.gz",83.52,0
"5282","GCA_013822915.1.fna.gz",83.72,2.71
"5283","GCA_018675775.1.fna.gz",83.51,1.41
"5284","GCA_902516325.1.fna.gz",83.92,0
"5285","GCA_905181805.1.fna.gz",83.5,0.19
"5286","GCA_018663205.1.fna.gz",83.08,4
"5287","GCA_001724355.1.fna.gz",83.01,1.97
"5288","GCA_902615805.1.fna.gz",83.52,0
"5289","GCA_017451625.1.fna.gz",83.52,0.55
"5290","GCA_018677335.1.fna.gz",83.52,2.61
"5291","GCA_009843225.1.fna.gz",83.67,3.81
"5292","GCA_013141255.1.fna.gz",83.07,1.45
"5293","GCA_018665025.1.fna.gz",83.87,3.87
"5294","GCA_018664725.1.fna.gz",83.36,3.51
"5295","GCA_009841635.1.fna.gz",83.05,1.48
"5296","GCA_018677115.1.fna.gz",83.63,0.49
"5297","GCA_003504155.1.fna.gz",83.8,1.05
"5298","GCA_002842135.1.fna.gz",83.66,6.48
"5299","GCA_007121755.1.fna.gz",83.63,1.93
"5300","GCA_016285775.1.fna.gz",83.62,2.11
"5301","GCA_001770315.1.fna.gz",83.66,4.33
"5302","GCA_002340675.1.fna.gz",83.56,0.47
"5303","GCA_009920225.1.fna.gz",83.73,1.59
"5304","GCA_902617525.1.fna.gz",83.13,0
"5305","GCA_002480175.1.fna.gz",83.79,2.75
"5306","GCA_017455865.1.fna.gz",83.71,0
"5307","GCA_002281485.1.fna.gz",83.3,1.97
"5308","GCA_013138855.1.fna.gz",83.2,3.61
"5309","GCA_015263465.1.fna.gz",83.58,2.85
"5310","GCA_901420625.1.fna.gz",83.74,2.25
"5311","GCA_003450535.1.fna.gz",83.87,3.32
"5312","GCA_018670925.1.fna.gz",84,1.25
"5313","GCA_902614375.1.fna.gz",83.73,0
"5314","GCA_902761645.1.fna.gz",83.62,0.57
"5315","GCA_903866465.1.fna.gz",83.32,4.28
"5316","GCA_008933825.1.fna.gz",83.22,2
"5317","GCA_902521085.1.fna.gz",83.77,0.47
"5318","GCF_000319225.1.fna.gz",83.72,0
"5319","GCA_002171735.1.fna.gz",83.99,5.49
"5320","GCA_004293245.1.fna.gz",83.52,0.42
"5321","GCA_002422175.1.fna.gz",83.64,2.36
"5322","GCA_009922195.1.fna.gz",83.18,4.27
"5323","GCA_903875275.1.fna.gz",83.48,1.66
"5324","GCA_902614975.1.fna.gz",83.13,0
"5325","GCA_013042765.1.fna.gz",83.24,4.52
"5326","GCA_016463005.1.fna.gz",83.9,0.81
"5327","GCA_905478345.1.fna.gz",83.97,0.67
"5328","GCA_018647745.1.fna.gz",83.73,0.66
"5329","GCA_012274165.1.fna.gz",83.1,4.24
"5330","GCA_007136145.1.fna.gz",83.41,2.07
"5331","GCA_015654925.1.fna.gz",83.53,4.76
"5332","GCA_009469685.1.fna.gz",83.85,3.91
"5333","GCA_007120765.1.fna.gz",83.52,0.63
"5334","GCA_002084455.1.fna.gz",83.95,1.23
"5335","GCA_902604795.1.fna.gz",83.63,0
"5336","GCA_009936895.1.fna.gz",83.16,4.29
"5337","GCA_011771605.1.fna.gz",83.89,3.94
"5338","GCA_902763905.1.fna.gz",83.33,0.36
"5339","GCA_018660305.1.fna.gz",83.18,1.96
"5340","GCA_902513955.1.fna.gz",83.65,0.47
"5341","GCA_012274175.1.fna.gz",83.96,1.02
"5342","GCA_018063145.1.fna.gz",83.48,0
"5343","GCA_008501575.1.fna.gz",83.61,3.2
"5344","GCA_019246455.1.fna.gz",83.97,4.12
"5345","GCA_011523445.1.fna.gz",83.45,0.44
"5346","GCA_003282825.1.fna.gz",83.92,0
"5347","GCA_903822775.1.fna.gz",83.73,1.42
"5348","GCA_018703395.1.fna.gz",83.7,4.1
"5349","GCA_902599605.1.fna.gz",83.13,0
"5350","GCA_002691045.1.fna.gz",83.15,3.7
"5351","GCA_903953145.1.fna.gz",83.02,4.1
"5352","GCF_000340825.1.fna.gz",83.72,0
"5353","GCA_902784285.1.fna.gz",83.94,1.1
"5354","GCA_003695765.1.fna.gz",83.16,1.23
"5355","GCA_003170355.1.fna.gz",83.96,2.28
"5356","GCA_003245575.1.fna.gz",83.39,1.39
"5357","GCF_900446155.1.fna.gz",81.95,2.34
"5358","GCA_002339005.1.fna.gz",81.47,0.83
"5359","GCA_011620145.1.fna.gz",81.03,1.22
"5360","GCA_010025385.1.fna.gz",81.61,3.17
"5361","GCA_016764235.1.fna.gz",81.36,2.25
"5362","GCA_012270135.1.fna.gz",81.75,1.95
"5363","GCA_002480055.1.fna.gz",81.11,0.86
"5364","GCA_015656215.1.fna.gz",81.41,2.81
"5365","GCA_905182035.1.fna.gz",81.48,0
"5366","GCA_002470385.1.fna.gz",81.97,0.68
"5367","GCA_002692635.1.fna.gz",81.22,0.51
"5368","GCA_008638165.1.fna.gz",81.98,1.11
"5369","GCA_017984115.1.fna.gz",81.03,1.72
"5370","GCA_003507845.1.fna.gz",81.38,1.16
"5371","GCA_902522525.1.fna.gz",81.53,0
"5372","GCA_902582875.1.fna.gz",81.2,0
"5373","GCA_002325465.1.fna.gz",81.54,0.93
"5374","GCA_903866135.1.fna.gz",81.61,4.37
"5375","GCA_002451065.1.fna.gz",81.37,2.37
"5376","GCA_902589765.1.fna.gz",81.7,0
"5377","GCF_003337165.1.fna.gz",81.77,0.69
"5378","GCA_903858685.1.fna.gz",81.38,0.86
"5379","GCA_902518415.1.fna.gz",81.53,0
"5380","GCA_018672695.1.fna.gz",81.82,1.82
"5381","GCA_902586485.1.fna.gz",81.12,0
"5382","GCA_002450975.1.fna.gz",81.75,4.48
"5383","GCA_015075545.1.fna.gz",81.7,0.93
"5384","GCA_902529735.1.fna.gz",81.93,0
"5385","GCA_002299205.1.fna.gz",81.95,0.03
"5386","GCA_904502245.1.fna.gz",81.41,2.81
"5387","GCA_009840545.1.fna.gz",81.77,0.97
"5388","GCA_002386945.1.fna.gz",81.19,0
"5389","GCA_001628265.1.fna.gz",81.99,0.34
"5390","GCA_002440545.1.fna.gz",81.47,2.41
"5391","GCA_011052165.1.fna.gz",81.11,2.21
"5392","GCA_002721365.1.fna.gz",81.64,1
"5393","GCA_011524755.1.fna.gz",81.24,0.48
"5394","GCA_003111845.1.fna.gz",81.34,0
"5395","GCA_005889035.1.fna.gz",81.46,2.58
"5396","GCA_902586495.1.fna.gz",81.44,0
"5397","GCA_001516065.1.fna.gz",81.46,1.42
"5398","GCA_018061725.1.fna.gz",81.05,1.49
"5399","GCA_002733055.1.fna.gz",81.86,1.7
"5400","GCA_017462585.1.fna.gz",81.47,1.04
"5401","GCA_001704765.1.fna.gz",81.83,0.92
"5402","GCA_016791115.1.fna.gz",81.03,0
"5403","GCA_904502095.1.fna.gz",81.74,1.42
"5404","GCA_902532515.1.fna.gz",81.28,1.9
"5405","GCA_018663405.1.fna.gz",81.54,2.05
"5406","GCA_018666955.1.fna.gz",81.44,0.89
"5407","GCA_009920595.1.fna.gz",81.62,2.56
"5408","GCA_010022365.1.fna.gz",81.8,0.83
"5409","GCA_007123115.1.fna.gz",81.92,3.52
"5410","GCA_002282135.1.fna.gz",81.15,1.14
"5411","GCA_003507675.1.fna.gz",81.66,1.9
"5412","GCA_017963715.1.fna.gz",81.79,0.16
"5413","GCA_018646765.1.fna.gz",81.05,1.39
"5414","GCA_010021425.1.fna.gz",81.21,2.46
"5415","GCF_016801515.1.fna.gz",81.51,0.07
"5416","GCA_001828835.1.fna.gz",81.12,1.89
"5417","GCA_002456975.1.fna.gz",81.63,0.09
"5418","GCA_902558815.1.fna.gz",81.13,0
"5419","GCA_009993685.1.fna.gz",81.31,2.07
"5420","GCA_902537555.1.fna.gz",81.08,0
"5421","GCA_011087865.1.fna.gz",81.83,0
"5422","GCA_017936145.1.fna.gz",81.45,0.54
"5423","GCA_003523365.1.fna.gz",81.74,0
"5424","GCA_001438495.1.fna.gz",81.61,1.44
"5425","GCA_018820245.1.fna.gz",81.05,2.63
"5426","GCA_017988445.1.fna.gz",81.46,3.93
"5427","GCA_002256925.1.fna.gz",81.98,1.74
"5428","GCA_903895005.1.fna.gz",81.82,4.25
"5429","GCA_016778865.1.fna.gz",81.04,1.06
"5430","GCA_900768845.1.fna.gz",81.97,0.29
"5431","GCA_002428895.1.fna.gz",81.79,1.09
"5432","GCA_002360915.1.fna.gz",81.51,1.07
"5433","GCA_016195145.1.fna.gz",81.35,1.42
"5434","GCA_014879435.1.fna.gz",81.5,2.11
"5435","GCA_018971865.1.fna.gz",81.03,0
"5436","GCA_902574605.1.fna.gz",81.93,0
"5437","GCA_005793295.1.fna.gz",81.45,1.78
"5438","GCA_902570425.1.fna.gz",81.69,0
"5439","GCA_002331905.1.fna.gz",81.07,0.27
"5440","GCA_009919975.1.fna.gz",81.09,2.87
"5441","GCA_014380155.1.fna.gz",81.5,2.9
"5442","GCA_902599495.1.fna.gz",81.93,0
"5443","GCA_000467025.1.fna.gz",81.54,0.95
"5444","GCA_002426005.1.fna.gz",81.35,1.62
"5445","GCA_012269405.1.fna.gz",81.36,1.19
"5446","GCA_015232675.1.fna.gz",81.86,1.68
"5447","GCA_002348585.1.fna.gz",81.23,0.87
"5448","GCA_007120685.1.fna.gz",82,2.75
"5449","GCA_002723385.1.fna.gz",81.81,0.77
"5450","GCA_902755675.1.fna.gz",81.9,0
"5451","GCA_002694485.1.fna.gz",81.74,3.3
"5452","GCA_902578545.1.fna.gz",81.78,0.27
"5453","GCA_018241825.1.fna.gz",81.99,1.08
"5454","GCA_900313415.1.fna.gz",81.75,1.34
"5455","GCF_002930195.1.fna.gz",81.02,0.84
"5456","GCA_009921925.1.fna.gz",81.84,0.91
"5457","GCA_001516125.1.fna.gz",79.96,0.61
"5458","GCA_902598425.1.fna.gz",79.58,0
"5459","GCA_002477425.1.fna.gz",79.06,3.23
"5460","GCA_902584795.1.fna.gz",79.52,0.6
"5461","GCA_002367725.1.fna.gz",79.23,1.99
"5462","GCA_903841465.1.fna.gz",79.15,4.08
"5463","GCA_017504425.1.fna.gz",79.67,1.3
"5464","GCA_902526045.1.fna.gz",79.93,0
"5465","GCA_902631535.1.fna.gz",79.52,0
"5466","GCA_016936785.1.fna.gz",79.02,2.3
"5467","GCA_902590345.1.fna.gz",79.89,0
"5468","GCA_902536055.1.fna.gz",79.92,0
"5469","GCA_004195305.1.fna.gz",79.58,4.68
"5470","GCA_902541505.1.fna.gz",79.92,0.48
"5471","GCA_902543535.1.fna.gz",79.41,0
"5472","GCA_017986635.1.fna.gz",79.36,4.61
"5473","GCA_018608215.1.fna.gz",79.62,1.03
"5474","GCA_902577505.1.fna.gz",79.98,1.22
"5475","GCA_002436375.1.fna.gz",79.68,1.2
"5476","GCA_002401735.1.fna.gz",79.96,1.07
"5477","GCF_902829245.1.fna.gz",79.11,1.06
"5478","GCA_902581225.1.fna.gz",79.9,0.47
"5479","GCA_016779665.1.fna.gz",79.48,1.66
"5480","GCF_001756855.1.fna.gz",79.02,0.64
"5481","GCA_902520215.1.fna.gz",79.58,0.47
"5482","GCA_002299005.1.fna.gz",79.33,0
"5483","GCA_902612685.1.fna.gz",79.41,0.11
"5484","GCA_019247755.1.fna.gz",79.78,3.36
"5485","GCA_012103095.1.fna.gz",79.82,1.3
"5486","GCA_018661395.1.fna.gz",79.58,4.73
"5487","GCA_017650255.1.fna.gz",79.77,5.01
"5488","GCA_003519865.1.fna.gz",79.06,3.76
"5489","GCA_905479405.1.fna.gz",79.01,2.03
"5490","GCA_009827195.1.fna.gz",79.43,3.65
"5491","GCA_902616525.1.fna.gz",79.76,0.24
"5492","GCA_017425725.1.fna.gz",79.85,4.75
"5493","GCA_017308305.1.fna.gz",79.59,0.5
"5494","GCA_009923475.1.fna.gz",79.05,4.16
"5495","GCA_004298425.1.fna.gz",79.69,0.7
"5496","GCA_002724505.1.fna.gz",79.09,0.43
"5497","GCA_016195965.1.fna.gz",79.21,1.35
"5498","GCA_903899435.1.fna.gz",79.07,4.91
"5499","GCA_002171775.2.fna.gz",79.4,4
"5500","GCA_002388725.1.fna.gz",79.31,0.88
"5501","GCA_013815465.1.fna.gz",79.61,1.09
"5502","GCA_016869875.1.fna.gz",79.68,1.26
"5503","GCA_018701335.1.fna.gz",79.83,4.78
"5504","GCA_902595565.1.fna.gz",79.29,0.71
